CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,Latitude,Longitude,Lat_Lon
312725627,05/14/2016,21:00:00,01/17/2017,19:00:00,01/26/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,40.745464028,-73.72717434,"(40.745464028, -73.72717434)"
716607825,05/14/2016,19:20:00,01/19/2017,16:45:00,01/26/2017,117,DANGEROUS DRUGS,521,"CONTROLLED SUBSTANCE, SALE 5",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,40.831125121,-73.946900184,"(40.831125121, -73.946900184)"
659651973,05/14/2016,12:00:00,05/14/2016,13:00:00,01/17/2017,361,OFF. AGNST PUB ORD SENSBLTY &,649,FALSE REPORT UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,STREET,40.595425824,-74.164522297,"(40.595425824, -74.164522297)"
580001715,05/15/2016,07:00:00,08/15/2016,07:00:00,06/26/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,40.769782101,-73.906373685,"(40.769782101, -73.906373685)"
618832857,05/15/2016,13:00:00,01/18/2017,14:00:00,06/22/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,40.648929328,-73.962977108,"(40.648929328, -73.962977108)"
847787456,05/15/2016,12:00:00,06/14/2016,12:00:00,06/02/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESIDENCE - APT. HOUSE,40.706065014,-73.964420552,"(40.706065014, -73.964420552)"
764734824,05/15/2016,09:00:00,05/15/2016,11:00:00,05/25/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,HOTEL/MOTEL,,,
727386488,05/15/2016,08:20:00,,,03/31/2017,114,ARSON,263,"ARSON 2,3,4",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,40.673234152,-73.766609514,"(40.673234152, -73.766609514)"
269869463,05/15/2016,15:00:00,12/21/2016,20:00:00,03/30/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,40.637804468,-73.942377197,"(40.637804468, -73.942377197)"
400644312,05/15/2016,12:00:00,03/08/2017,07:30:00,03/08/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,QUEENS,107,INSIDE,RESIDENCE - PUBLIC HOUSING,40.731293308,-73.810905566,"(40.731293308, -73.810905566)"
215220468,05/15/2016,10:00:00,02/05/2017,10:05:00,02/05/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,40.80177933,-73.962881265,"(40.80177933, -73.962881265)"
498939901,05/15/2016,08:00:00,01/29/2017,17:00:00,02/02/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CLOTHING/BOUTIQUE,40.749077943,-73.993880399,"(40.749077943, -73.993880399)"
934763375,05/15/2016,09:00:00,05/15/2016,09:20:00,01/19/2017,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,STREET,40.777336359,-73.980680909,"(40.777336359, -73.980680909)"
249172618,05/16/2016,00:01:00,05/16/2016,23:59:00,05/23/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DOCTOR/DENTIST OFFICE,40.778823489,-73.945017375,"(40.778823489, -73.945017375)"
197268151,05/16/2016,15:30:00,,,05/17/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,,STREET,40.831393403,-73.906839868,"(40.831393403, -73.906839868)"
307087966,05/16/2016,12:30:00,,,05/17/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,TELECOMM. STORE,40.877224636,-73.907043242,"(40.877224636, -73.907043242)"
392291355,05/16/2016,11:30:00,05/17/2017,07:30:00,05/17/2017,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,40.825671257,-73.848002204,"(40.825671257, -73.848002204)"
466426730,05/16/2016,11:17:00,,,05/16/2017,113,FORGERY,723,"FORGERY,DRIVERS LICENSE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,40.667024835,-73.931292826,"(40.667024835, -73.931292826)"
508997754,05/16/2016,09:00:00,05/05/2017,09:00:00,05/08/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,COMMERCIAL BUILDING,40.75883068,-73.829770811,"(40.75883068, -73.829770811)"
460592742,05/16/2016,13:00:00,10/03/2016,12:00:00,04/13/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,40.77587074,-73.981107381,"(40.77587074, -73.981107381)"
134052005,05/16/2016,10:30:00,,,03/21/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,,STREET,40.844596586,-73.904847973,"(40.844596586, -73.904847973)"
522822160,05/16/2016,21:00:00,,,02/21/2017,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,FRONT OF,STREET,40.680408465,-73.811190462,"(40.680408465, -73.811190462)"
654215832,05/16/2016,12:00:00,07/01/2016,12:00:00,01/10/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,47,INSIDE,RESIDENCE - PUBLIC HOUSING,40.887805677,-73.84171184,"(40.887805677, -73.84171184)"
984438035,05/16/2016,00:00:00,01/06/2017,17:00:00,01/06/2017,117,DANGEROUS DRUGS,512,"CONTROLLED SUBSTANCE,SALE 1",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,90,INSIDE,RESIDENCE - PUBLIC HOUSING,40.705347323,-73.941157446,"(40.705347323, -73.941157446)"
783846413,05/17/2016,03:00:00,05/17/2017,04:00:00,05/17/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,
182415818,05/17/2016,19:00:00,05/17/2016,19:15:00,04/04/2017,361,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,50,,TRANSIT - NYC SUBWAY,40.885107551,-73.900649104,"(40.885107551, -73.900649104)"
582083001,05/17/2016,23:20:00,03/27/2017,14:48:00,03/27/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,40.829706898,-73.887015033,"(40.829706898, -73.887015033)"
480910498,05/17/2016,12:00:00,10/15/2016,14:00:00,01/03/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,40.634710555,-74.124241122,"(40.634710555, -74.124241122)"
909914286,05/18/2016,12:00:00,08/24/2016,12:00:00,05/18/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,,40.687966105,-73.964718673,"(40.687966105, -73.964718673)"
959634222,05/18/2016,00:01:00,06/01/2016,23:59:00,05/08/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,BANK,40.714542529,-74.015671295,"(40.714542529, -74.015671295)"
724735624,05/18/2016,07:00:00,04/17/2017,14:30:00,04/28/2017,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,PARKING LOT/GARAGE (PRIVATE),40.675191801,-73.996706372,"(40.675191801, -73.996706372)"
890927829,05/18/2016,12:00:00,11/29/2016,12:00:00,03/29/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE - APT. HOUSE,40.709455382,-73.819090416,"(40.709455382, -73.819090416)"
256211751,05/18/2016,16:00:00,07/27/2016,16:00:00,02/10/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,40.757216894,-73.879983854,"(40.757216894, -73.879983854)"
875657481,05/18/2016,16:00:00,07/27/2016,16:00:00,02/10/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE-HOUSE,40.75820731,-73.920730919,"(40.75820731, -73.920730919)"
550462668,05/18/2016,09:00:00,02/06/2017,12:00:00,02/06/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,40.866162675,-73.902698453,"(40.866162675, -73.902698453)"
584900904,05/18/2016,17:00:00,10/26/2016,08:00:00,02/01/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,HOSPITAL,40.74219698,-73.97468255,"(40.74219698, -73.97468255)"
383391428,05/18/2016,17:05:00,,,01/18/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE-HOUSE,40.681995419,-73.915647644,"(40.681995419, -73.915647644)"
126065119,05/19/2016,21:00:00,05/18/2017,21:00:00,05/19/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,,STREET,40.727107619,-73.952687186,"(40.727107619, -73.952687186)"
485534484,05/19/2016,21:00:00,05/15/2017,21:00:00,05/19/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,,HIGHWAY/PARKWAY,40.715483214,-73.951847724,"(40.715483214, -73.951847724)"
643183573,05/19/2016,21:00:00,05/18/2017,21:00:00,05/19/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,,BRIDGE,40.715483214,-73.951847724,"(40.715483214, -73.951847724)"
130369191,05/19/2016,05:30:00,05/19/2017,05:30:00,05/19/2017,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,76,OPPOSITE OF,STREET,40.673484597,-74.000181695,"(40.673484597, -74.000181695)"
299162287,05/19/2016,08:00:00,05/19/2016,20:00:00,01/12/2017,113,FORGERY,723,"FORGERY,DRIVERS LICENSE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,PUBLIC BUILDING,40.658551445,-73.771663547,"(40.658551445, -73.771663547)"
370352909,05/19/2016,12:00:00,01/02/2017,12:30:00,01/03/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,40.772866746,-73.924464676,"(40.772866746, -73.924464676)"
490203766,05/20/2016,09:00:00,,,06/21/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,40.67278405,-73.866472894,"(40.67278405, -73.866472894)"
184694700,05/20/2016,08:00:00,05/20/2017,08:00:00,05/20/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE-HOUSE,40.615277432,-74.030314824,"(40.615277432, -74.030314824)"
473141512,05/20/2016,07:00:00,05/20/2016,23:00:00,03/27/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,40.703152068,-73.898586785,"(40.703152068, -73.898586785)"
683538531,05/20/2016,21:00:00,05/20/2016,21:05:00,03/03/2017,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,RESIDENCE - APT. HOUSE,40.689272458,-73.943641654,"(40.689272458, -73.943641654)"
742551862,05/20/2016,10:00:00,05/20/2016,17:00:00,02/27/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,40.666041572,-73.906966271,"(40.666041572, -73.906966271)"
493869092,05/20/2016,10:00:00,,,02/06/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,40.706010877,-73.790093984,"(40.706010877, -73.790093984)"
631286409,05/21/2016,20:00:00,05/29/2016,20:00:00,06/03/2017,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,
259953127,05/21/2016,14:00:00,,,02/22/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,40.761645718,-73.98843929,"(40.761645718, -73.98843929)"
529669232,05/21/2016,17:32:00,01/02/2017,17:54:00,01/05/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DEPARTMENT STORE,40.758232371,-73.977430585,"(40.758232371, -73.977430585)"
463770714,05/22/2016,00:00:00,01/15/2017,00:00:00,03/15/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25,INSIDE,RESIDENCE - PUBLIC HOUSING,,,
327595546,05/22/2016,08:52:00,06/14/2016,12:00:00,03/01/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,40.850480543,-73.935592684,"(40.850480543, -73.935592684)"
452063356,05/23/2016,19:44:00,,,05/24/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,24,INSIDE,RESIDENCE - PUBLIC HOUSING,40.795780139,-73.965401925,"(40.795780139, -73.965401925)"
259585450,05/23/2016,19:00:00,,,04/11/2017,116,SEX CRIMES,596,OBSCENE MATERIAL - UNDER 17 YE,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,
885884859,05/23/2016,09:00:00,02/13/2017,13:10:00,02/27/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE-HOUSE,40.629919226,-74.006403379,"(40.629919226, -74.006403379)"
964150063,05/23/2016,15:00:00,11/08/2016,15:00:00,01/10/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,FACTORY/WAREHOUSE,40.64812907,-73.91036066,"(40.64812907, -73.91036066)"
717250112,05/23/2016,14:00:00,05/23/2016,15:00:00,01/09/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,40.729979851,-73.992139452,"(40.729979851, -73.992139452)"
213598278,05/23/2016,20:00:00,,,01/04/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,40.679954677,-73.88274761,"(40.679954677, -73.88274761)"
730025519,05/23/2016,00:00:00,12/19/2016,00:00:00,01/02/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,40.762222917,-73.815337264,"(40.762222917, -73.815337264)"
818744093,05/24/2016,00:01:00,04/26/2017,12:10:00,06/02/2017,364,OTHER STATE LAWS (NON PENAL LAW),827,GENERAL BUSINESS LAW / UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,18,,TRANSIT - NYC SUBWAY,40.765024079,-73.98483595,"(40.765024079, -73.98483595)"
794492760,05/24/2016,12:00:00,05/31/2016,12:00:00,03/02/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,SMALL MERCHANT,40.665257219,-73.816247322,"(40.665257219, -73.816247322)"
813961990,05/25/2016,08:00:00,06/16/2017,09:00:00,06/16/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,RESIDENCE - APT. HOUSE,40.718819933,-74.000189035,"(40.718819933, -74.000189035)"
749940474,05/25/2016,16:30:00,05/25/2017,17:00:00,05/26/2017,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,STREET,40.681459258,-73.768826932,"(40.681459258, -73.768826932)"
541553073,05/25/2016,17:13:00,05/25/2017,17:18:00,05/25/2017,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,JEWELRY,40.692080098,-73.991209958,"(40.692080098, -73.991209958)"
533257507,05/25/2016,15:05:00,,,03/16/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,52,,TRANSIT - NYC SUBWAY,40.86607576,-73.894375787,"(40.86607576, -73.894375787)"
818397805,05/25/2016,13:30:00,02/08/2017,13:30:00,02/08/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE-HOUSE,40.749417339,-73.970179224,"(40.749417339, -73.970179224)"
786973329,05/25/2016,08:00:00,01/26/2017,13:45:00,01/26/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,COMMERCIAL BUILDING,40.739419162,-74.006186565,"(40.739419162, -74.006186565)"
622391518,05/26/2016,15:32:00,,,03/16/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,52,,TRANSIT - NYC SUBWAY,40.86607576,-73.894375787,"(40.86607576, -73.894375787)"
738514554,05/27/2016,00:00:00,05/27/2017,00:00:00,05/27/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,40.786619605,-73.840146824,"(40.786619605, -73.840146824)"
894495355,05/27/2016,17:20:00,05/27/2016,18:00:00,05/16/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESTAURANT/DINER,40.752697297,-73.970116397,"(40.752697297, -73.970116397)"
554498079,05/27/2016,16:00:00,03/17/2017,16:00:00,03/21/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,40.736690717,-73.895966529,"(40.736690717, -73.895966529)"
761731541,05/27/2016,18:00:00,05/29/2016,23:59:00,02/24/2017,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,
410433341,05/28/2016,00:01:00,05/28/2016,01:05:00,04/04/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE-HOUSE,40.816087661,-73.895824354,"(40.816087661, -73.895824354)"
885554633,05/29/2016,12:00:00,06/07/2017,11:00:00,06/07/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,40.679670066,-73.936136211,"(40.679670066, -73.936136211)"
113621077,05/29/2016,12:00:00,,,06/03/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,COMMERCIAL BUILDING,40.72601663,-73.996285351,"(40.72601663, -73.996285351)"
820917334,05/29/2016,16:30:00,05/29/2017,17:00:00,05/29/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,40.81181176,-73.938328651,"(40.81181176, -73.938328651)"
292307019,05/29/2016,08:30:00,01/31/2017,17:50:00,02/01/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,40.699693597,-73.766488035,"(40.699693597, -73.766488035)"
561083373,05/29/2016,10:00:00,01/30/2017,17:00:00,01/31/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,40.7587596,-73.97868295,"(40.7587596, -73.97868295)"
425008682,05/29/2016,17:00:00,,,01/18/2017,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE - APT. HOUSE,40.629781993,-73.920303425,"(40.629781993, -73.920303425)"
977298651,05/29/2016,12:29:00,,,01/01/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,40.666627433,-73.886887549,"(40.666627433, -73.886887549)"
162432266,05/30/2016,18:00:00,,,04/19/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,40.675560436,-73.939929139,"(40.675560436, -73.939929139)"
381633316,05/30/2016,10:00:00,06/30/2016,10:00:00,02/15/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,40.680373415,-73.892759054,"(40.680373415, -73.892759054)"
376441814,05/30/2016,09:00:00,12/31/2016,12:00:00,01/05/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,40.74164979,-73.915204033,"(40.74164979, -73.915204033)"
833784401,05/31/2016,09:00:00,06/02/2017,09:30:00,06/02/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,123,FRONT OF,RESIDENCE-HOUSE,40.503053286,-74.243903315,"(40.503053286, -74.243903315)"
